,a,b,c,d,e,f,cluster
1570,0.0,2.0,0.0,159.1688614,1.80471178,6686.46814814,seven
1571,0.0,2.0,0.0,153.8348614,1.78810157,5658.90103015,seven
1572,0.0,2.0,0.0,158.4828614,1.72847982,6313.47886248,seven
1573,0.0,3.0,1.0,170.9788614,1.84690817,7395.69591111,seven
1574,0.0,2.0,0.0,153.6528614,1.66219229,5307.17066737,seven
1575,0.0,2.0,0.0,149.2708614,1.60072622,5011.89949289,seven
1576,0.0,3.0,1.0,177.6448614,2.05961888,8540.49536604,seven
1577,0.0,2.0,0.0,165.4948614,1.88253051,7756.24258824,seven
1578,0.0,2.0,0.0,179.2568614,1.96982729,8722.85451167,seven
1579,0.0,2.0,0.0,149.0548614,1.67521649,5008.42068471,seven
1580,0.0,2.0,0.0,184.7228614,2.02835398,8516.52647854,seven
1581,0.0,2.0,0.0,149.3768614,1.60070677,5019.13466141,seven
1582,0.0,2.0,0.0,155.0508614,1.70902573,5522.52423308,seven
1583,0.0,2.0,0.0,171.4168614,1.80462257,7635.35465866,seven
1584,0.0,2.0,0.0,159.0128614,1.71765182,5416.05702518,seven
1585,0.0,2.0,0.0,148.2028614,1.68037547,5132.45829637,seven
1586,0.0,2.0,0.0,158.7968614,1.72037109,5638.37972091,seven
1587,0.0,2.0,0.0,156.8208614,1.78096884,5914.95564534,seven
1588,0.0,2.0,0.0,150.7828614,1.74965857,5262.35114476,seven
1589,0.0,3.0,1.0,162.7418614,1.78160042,6573.33819904,seven
1590,0.0,3.0,1.0,157.2668614,1.8248978,6479.27448906,seven
1591,0.0,3.0,1.0,153.8348614,1.62405498,5670.60897325,seven
1592,0.0,2.0,0.0,154.9428614,1.70393763,5473.07107788,seven
1593,0.0,3.0,1.0,150.0388614,1.74397872,6081.52855737,seven
1594,0.0,2.0,0.0,156.1508614,1.81502163,5879.71566398,seven
1595,0.0,2.0,0.0,159.9628614,1.8720876,6483.96978381,seven
1596,0.0,2.0,0.0,147.9128614,1.65452163,4736.96285255,seven
1597,0.0,2.0,0.0,157.2168614,1.7083004,5667.70023437,seven
1598,0.0,2.0,0.0,171.2768614,1.89221276,7905.1116963,seven
1599,0.0,3.0,1.0,148.8728614,1.63718462,5111.11826856,seven
1600,2.0,0.0,2.0,134.5648614,1.26323125,1841.43406159,eight
1601,1.0,1.0,1.0,122.9788614,1.14313026,1721.7582912,eight
1602,2.0,0.0,2.0,137.9388614,1.25261627,2444.59832716,eight
1603,2.0,0.0,2.0,137.4268614,1.33919768,2618.79392265,eight
1604,2.0,0.0,2.0,141.0648614,1.35068492,2055.06725028,eight
1605,2.0,0.0,2.0,136.7328614,1.28643582,2217.58209484,eight
1606,2.0,0.0,2.0,126.6428614,1.2686423,2121.95896282,eight
1607,2.0,0.0,2.0,135.5248614,1.258384,1997.32991094,eight
1608,2.0,0.0,2.0,126.0638614,1.2799029,1997.84021217,eight
1609,2.0,0.0,2.0,121.4248614,1.23843143,1917.77165915,eight
1610,2.0,0.0,2.0,131.8928614,1.28069329,1846.36340664,eight
1611,2.0,0.0,2.0,135.2928614,1.2658668,1992.68770232,eight
1612,1.0,1.0,1.0,134.3248614,1.28540972,2131.00323717,eight
1613,2.0,0.0,2.0,130.5788614,1.22310658,1619.73095073,eight
1614,2.0,0.0,2.0,128.9738614,1.33927138,1957.84935221,eight
1615,2.0,0.0,2.0,134.5398614,1.24185991,2050.49621914,eight
1616,1.0,1.0,1.0,190.9428614,1.97740916,8075.11609646,eight
1617,2.0,0.0,2.0,133.5568614,1.26502603,1872.54627652,eight
1618,2.0,0.0,2.0,143.9678614,1.4314055,2188.28156225,eight
1619,2.0,0.0,2.0,134.2588614,1.30989019,1879.32113089,eight
1620,2.0,0.0,2.0,132.2168614,1.36282786,1843.30938368,eight
1621,2.0,0.0,2.0,132.1998614,1.26434746,2081.76974584,eight
1622,2.0,0.0,2.0,135.5908614,1.26795778,2172.98423133,eight
1623,2.0,0.0,2.0,129.5208614,1.20722176,2127.84117027,eight
1624,2.0,0.0,2.0,127.3788614,1.27682048,1909.90591661,eight
1625,2.0,0.0,2.0,138.2128614,1.33418051,2691.37208846,eight
1626,2.0,0.0,2.0,139.1308614,1.3391276,2498.09638003,eight
1627,2.0,0.0,2.0,129.4388614,1.28060289,1817.13175867,eight
1628,2.0,0.0,2.0,137.3188614,1.27573303,1898.09920975,eight
1629,2.0,0.0,2.0,136.8968614,1.38097298,2133.62480656,eight
1630,2.0,0.0,2.0,134.8048614,1.2564722,1864.70187093,eight
1631,2.0,0.0,2.0,131.3728614,1.22918934,1777.64521977,eight
1632,2.0,0.0,2.0,125.5348614,1.27124294,1763.87038367,eight
1633,2.0,0.0,2.0,132.9518614,1.35599714,2153.69858155,eight
1634,2.0,0.0,2.0,136.7068614,1.29852731,2043.12618877,eight
1635,2.0,0.0,2.0,130.8848614,1.36281359,2055.45008602,eight
1636,2.0,0.0,2.0,132.0758614,1.34355469,1913.77602427,eight
1637,2.0,0.0,2.0,137.1528614,1.38178957,2300.60504637,eight
1638,2.0,0.0,2.0,133.8788614,1.2631017,2044.1676158,eight
1639,2.0,0.0,2.0,128.3388614,1.33630385,2415.06380234,eight
1640,2.0,0.0,2.0,132.8278614,1.36730147,2099.97335539,eight
1641,2.0,0.0,2.0,125.3928614,1.22338948,1671.22864523,eight
1642,1.0,1.0,1.0,190.5388614,1.87703213,8102.43447635,eight
1643,2.0,0.0,2.0,133.2088614,1.34034596,2283.56162025,eight
1644,2.0,0.0,2.0,134.8618614,1.25563345,2222.22334356,eight
1645,2.0,0.0,2.0,126.6508614,1.30112057,1923.82535347,eight
1646,2.0,0.0,2.0,133.0848614,1.32982522,1885.38738276,eight
1647,2.0,0.0,2.0,134.3668614,1.30626471,1958.66597124,eight
1648,2.0,0.0,2.0,134.3508614,1.33495923,1932.02421939,eight
1649,2.0,0.0,2.0,139.7008614,1.31509154,2066.56468888,eight
1650,2.0,0.0,2.0,132.8868614,1.29650434,2076.59607864,eight
1651,2.0,0.0,2.0,140.5528614,1.3136376,2327.40731923,eight
1652,2.0,0.0,2.0,131.6708614,1.37380805,1992.5270729,eight
1653,2.0,0.0,2.0,135.5828614,1.35563674,2055.99693076,eight
1654,2.0,0.0,2.0,132.7208614,1.26642228,1747.68578079,eight
1655,2.0,0.0,2.0,132.9448614,1.30096649,1951.21832727,eight
1656,2.0,0.0,2.0,139.0468614,1.39289912,2362.85865913,eight
1657,2.0,0.0,2.0,128.9248614,1.32978351,1922.10831967,eight
1658,2.0,0.0,2.0,128.3708614,1.32762388,1816.48439431,eight
1659,2.0,0.0,2.0,128.7758614,1.32032727,1830.49452992,eight
1660,2.0,0.0,2.0,136.9548614,1.29357047,2256.3019163,eight
1661,2.0,0.0,2.0,135.8628614,1.3408642,2162.95627742,eight
1662,2.0,0.0,2.0,140.5698614,1.40285859,2524.03089128,eight
1663,2.0,0.0,2.0,134.2248614,1.40237535,2234.11462261,eight
1664,2.0,0.0,2.0,125.6008614,1.22541882,1749.44054597,eight
1665,2.0,0.0,2.0,135.2838614,1.40670215,2188.46252681,eight
1666,2.0,0.0,2.0,130.8928614,1.33412538,1668.25292013,eight
1667,2.0,0.0,2.0,120.1268614,1.40830239,2450.88763473,eight
1668,2.0,0.0,2.0,135.0948614,1.35160669,2031.04863098,eight
1669,2.0,0.0,2.0,142.4788614,1.44562536,2618.4902928,eight
1670,2.0,0.0,2.0,135.5168614,1.32216381,1963.82280593,eight
1671,2.0,0.0,2.0,135.9128614,1.2765927,2114.62543984,eight
1672,2.0,0.0,2.0,135.7728614,1.32229105,2157.83265102,eight
1673,2.0,0.0,2.0,137.0548614,1.36607095,2099.03596361,eight
1674,2.0,0.0,2.0,130.7268614,1.23613214,1855.23381105,eight
1675,2.0,0.0,2.0,136.1028614,1.27979694,1938.76064555,eight
1676,2.0,0.0,2.0,139.0138614,1.42529655,2520.04995582,eight
1677,2.0,0.0,2.0,130.4308614,1.26875402,1916.95007959,eight
1678,2.0,0.0,2.0,126.9808614,1.28094346,1651.01799303,eight
1679,2.0,0.0,2.0,130.9668614,1.32882179,1835.49317686,eight
1680,2.0,0.0,2.0,131.3308614,1.35009514,2183.60360813,eight
1681,2.0,0.0,2.0,127.2548614,1.28370749,2108.4814833,eight
1682,2.0,0.0,2.0,123.9378614,1.23998234,1710.51752046,eight
1683,2.0,0.0,2.0,133.2508614,1.35025017,2140.45032081,eight
1684,2.0,0.0,2.0,128.7848614,1.20167433,1649.75622385,eight
1685,2.0,0.0,2.0,130.1988614,1.23811481,1786.45431665,eight
1686,2.0,0.0,2.0,131.8778614,1.36757485,2079.67874973,eight
1687,2.0,0.0,2.0,149.7828614,1.43830766,3298.12904366,eight
1688,2.0,0.0,2.0,131.1488614,1.34554645,2211.30686332,eight
1689,2.0,0.0,2.0,132.4228614,1.28431884,1909.57626195,eight
1690,2.0,0.0,2.0,130.5788614,1.3080711,1888.41090497,eight
1691,1.0,1.0,1.0,204.3488614,2.03554218,8672.42843814,eight
1692,2.0,0.0,2.0,133.1258614,1.34898353,2289.72710237,eight
1693,2.0,0.0,2.0,129.5948614,1.34571988,1765.41118987,eight
1694,2.0,0.0,2.0,136.1028614,1.32392787,1866.86553226,eight
1695,2.0,0.0,2.0,132.0098614,1.33853879,2065.70285147,eight
1696,2.0,0.0,2.0,126.8588614,1.40042317,2670.50196768,eight
1697,2.0,0.0,2.0,137.9308614,1.40038634,2457.48655277,eight
1698,2.0,0.0,2.0,137.6328614,1.44094995,2371.63633655,eight
1699,2.0,0.0,2.0,139.3368614,1.32576532,2369.10541916,eight
1700,2.0,0.0,2.0,132.0098614,1.31908348,1899.84195164,eight
1701,2.0,0.0,2.0,134.4328614,1.31315952,2298.11707873,eight
1702,1.0,1.0,1.0,180.7968614,1.9304486,8700.29702497,eight
1703,2.0,0.0,2.0,141.0978614,1.38492251,2532.4481812,eight
1704,2.0,0.0,2.0,129.9838614,1.34070646,2249.36810388,eight
1705,2.0,0.0,2.0,125.5928614,1.28010513,2104.69711966,eight
1706,2.0,0.0,2.0,135.0528614,1.26501366,2251.76189391,eight
1707,2.0,0.0,2.0,136.8308614,1.31852606,1918.84728599,eight
1708,2.0,0.0,2.0,136.2028614,1.33124748,2239.21952735,eight
1709,2.0,0.0,2.0,131.4968614,1.31149144,2063.88927705,eight
1710,2.0,0.0,2.0,131.4728614,1.23901675,1861.61598817,eight
1711,2.0,0.0,2.0,123.9388614,1.28092716,1828.75660303,eight
1712,2.0,0.0,2.0,131.7788614,1.27281798,2035.18390218,eight
1713,2.0,0.0,2.0,134.4248614,1.24749462,2128.87679083,eight
1714,2.0,0.0,2.0,125.7748614,1.27945715,1791.27136509,eight
1715,2.0,0.0,2.0,131.3068614,1.26455827,1984.42189495,eight
1716,2.0,0.0,2.0,129.0328614,1.33988404,1740.09897719,eight
1717,2.0,0.0,2.0,130.0668614,1.25043221,1909.78970305,eight
1718,2.0,0.0,2.0,135.5328614,1.28883802,1940.11192581,eight
1719,2.0,0.0,2.0,128.7928614,1.35026054,1961.91792585,eight
1720,2.0,0.0,2.0,128.6268614,1.34388769,1933.91509188,eight
1721,2.0,0.0,2.0,137.2438614,1.35283878,2252.59786909,eight
1722,2.0,0.0,2.0,132.0348614,1.29990646,1753.74302832,eight
1723,2.0,0.0,2.0,134.0688614,1.24893064,1891.98487864,eight
1724,2.0,0.0,2.0,135.3008614,1.25698521,1848.14703722,eight
1725,2.0,0.0,2.0,126.0388614,1.2665911,1692.11489912,eight
1726,2.0,0.0,2.0,132.1508614,1.28472158,2083.88438138,eight
1727,2.0,0.0,2.0,127.6348614,1.25658769,2098.88005018,eight
1728,2.0,0.0,2.0,132.9028614,1.34154079,1871.07382526,eight
1729,1.0,1.0,1.0,131.7958614,1.30552867,2636.67560748,eight
1730,2.0,0.0,2.0,132.4388614,1.35431029,1942.15511033,eight
1731,2.0,0.0,2.0,130.0828614,1.23142699,1876.73328231,eight
1732,2.0,0.0,2.0,133.3168614,1.38063283,2400.04986685,eight
1733,2.0,0.0,2.0,131.9348614,1.29576922,2035.77748333,eight
1734,2.0,0.0,2.0,136.2768614,1.39815813,2337.21906669,eight
1735,2.0,0.0,2.0,128.9588614,1.21941422,1778.34677448,eight
1736,2.0,0.0,2.0,138.2788614,1.36387388,2915.48517206,eight
1737,2.0,0.0,2.0,136.9548614,1.28780844,2010.75461749,eight
1738,2.0,0.0,2.0,138.6348614,1.36322519,2542.03959263,eight
1739,2.0,1.0,3.0,128.6688614,1.2690884,1728.20944843,eight
1740,2.0,0.0,2.0,132.9948614,1.30856114,2065.99875123,eight
1741,2.0,0.0,2.0,131.9528614,1.25909403,2395.10397487,eight
1742,2.0,0.0,2.0,133.0608614,1.34227661,2114.70275474,eight
1743,2.0,0.0,2.0,140.4198614,1.34761779,2450.19120211,eight
1744,2.0,0.0,2.0,126.4938614,1.27684741,1847.04250082,eight
1745,2.0,0.0,2.0,130.5128614,1.23549757,1776.55217208,eight
1746,2.0,0.0,2.0,132.2738614,1.29129617,2050.73282852,eight
1747,2.0,0.0,2.0,133.4748614,1.24136825,2036.58768042,eight
1748,2.0,0.0,2.0,132.0268614,1.25764356,2090.13903434,eight
1749,2.0,0.0,2.0,139.8168614,1.46280829,2377.89661286,eight
1750,2.0,0.0,2.0,127.8088614,1.33442633,1988.10482227,eight
1751,2.0,0.0,2.0,134.3078614,1.35833441,2068.63596903,eight
1752,2.0,0.0,2.0,138.4438614,1.417581,2797.93667312,eight
1753,2.0,0.0,2.0,131.9188614,1.36523545,1860.01158716,eight
1754,2.0,0.0,2.0,125.8318614,1.25420761,1852.24155057,eight
1755,2.0,0.0,2.0,122.4508614,1.38839036,2048.90041441,eight
1756,2.0,0.0,2.0,128.6688614,1.19214384,1902.61948269,eight
1757,2.0,0.0,2.0,131.5548614,1.32708455,2967.87223807,eight
1758,2.0,0.0,2.0,125.0468614,1.35373288,2248.21184131,eight
1759,2.0,0.0,2.0,134.7468614,1.29542463,1750.97816789,eight
1760,2.0,0.0,2.0,131.2568614,1.25605077,1709.86694476,eight
1761,2.0,0.0,2.0,126.5278614,1.30505987,2250.35911122,eight
1762,2.0,0.0,2.0,129.2968614,1.3291854,1907.43411027,eight
1763,2.0,0.0,2.0,133.3988614,1.29455002,2121.61427396,eight
1764,2.0,0.0,2.0,135.4088614,1.39201741,2407.18951011,eight
1765,2.0,0.0,2.0,131.2328614,1.27428462,1785.37461707,eight
1766,2.0,0.0,2.0,129.5288614,1.27913545,1872.96328863,eight
1767,2.0,0.0,2.0,128.6768614,1.28658651,1777.7531838,eight
1768,2.0,0.0,2.0,136.1288614,1.32496875,2154.67299853,eight
1769,2.0,0.0,2.0,140.3048614,1.44139202,2519.99985954,eight
1770,2.0,0.0,2.0,136.0208614,1.309194,1782.99822133,eight
1771,2.0,0.0,2.0,138.9728614,1.30896745,2188.83193278,eight
1772,2.0,0.0,2.0,132.3908614,1.28781974,1863.8278669,eight
1773,2.0,0.0,2.0,129.5628614,1.25288387,2117.85182135,eight
1774,2.0,0.0,2.0,128.2548614,1.32821063,1889.02706278,eight
1775,2.0,0.0,2.0,125.9568614,1.28633661,1810.83901267,eight
1776,2.0,0.0,2.0,131.1988614,1.33987062,2094.81737311,eight
1777,2.0,0.0,2.0,132.7368614,1.38587858,1963.76718155,eight
1778,2.0,0.0,2.0,133.9118614,1.37845993,1917.92142411,eight
1779,1.0,1.0,1.0,133.4478614,1.22136335,2124.81632267,eight
1780,2.0,0.0,2.0,129.4048614,1.33029565,2059.8065336,eight
1781,2.0,0.0,2.0,132.8368614,1.2778046,1836.40766441,eight
1782,2.0,0.0,2.0,133.1348614,1.3139409,1880.99604567,eight
1783,2.0,1.0,3.0,141.7268614,1.37618245,2574.03475248,eight
1784,2.0,0.0,2.0,125.8568614,1.23234674,1721.65950304,eight
1785,2.0,0.0,2.0,136.7478614,1.36386259,2222.47842334,eight
1786,2.0,0.0,2.0,128.5288614,1.26079063,2036.14896442,eight
1787,2.0,0.0,2.0,133.0688614,1.3527768,1753.58875378,eight
1788,2.0,0.0,2.0,136.0198614,1.34077358,2164.17779993,eight
1789,2.0,0.0,2.0,134.0188614,1.26583927,1898.30142727,eight
1790,2.0,0.0,2.0,133.2668614,1.29326905,1878.88537812,eight
1791,2.0,0.0,2.0,131.3648614,1.28550499,1949.70508931,eight
1792,2.0,0.0,2.0,133.2588614,1.2523588,1958.51186319,eight
1793,2.0,0.0,2.0,125.3688614,1.26306796,2031.28144806,eight
1794,2.0,0.0,2.0,138.0958614,1.45687641,2212.69258207,eight
1795,2.0,0.0,2.0,127.9908614,1.19361284,1837.06664111,eight
1796,2.0,0.0,2.0,139.3528614,1.32970482,2039.97994938,eight
1797,2.0,0.0,2.0,134.4318614,1.29692309,2001.01414458,eight
1798,2.0,0.0,2.0,131.7528614,1.28544052,1788.36662582,eight
1799,2.0,0.0,2.0,122.5238614,1.20995903,1654.65170731,eight
1800,1.0,1.0,1.0,134.6328614,1.50953883,3598.94277931,nine
1801,1.0,1.0,1.0,136.9388614,1.45077032,3536.37415995,nine
1802,1.0,1.0,1.0,161.7828614,1.62993224,5845.27094085,nine
1803,1.0,1.0,1.0,133.4908614,1.47363529,3724.80945247,nine
1804,1.0,1.0,1.0,166.5468614,1.84848215,6782.34952123,nine
1805,1.0,1.0,1.0,127.2308614,1.41761572,2834.11747214,nine
1806,1.0,1.0,1.0,135.2608614,1.49546662,3592.35352929,nine
1807,1.0,1.0,1.0,134.3748614,1.4146561,3335.64787759,nine
1808,1.0,1.0,1.0,133.8628614,1.42018678,3675.34746902,nine
1809,1.0,1.0,1.0,137.6168614,1.41190611,3772.102425,nine
1810,1.0,1.0,1.0,138.8168614,1.51061103,3958.13195425,nine
1811,1.0,1.0,1.0,138.6508614,1.45160792,3776.501007,nine
1812,1.0,1.0,1.0,145.4828614,1.59626934,4437.11299763,nine
1813,1.0,1.0,1.0,134.1108614,1.38792057,3158.13162882,nine
1814,1.0,1.0,1.0,143.3328614,1.55628436,4119.68680294,nine
1815,1.0,1.0,1.0,137.3768614,1.47853051,3882.01046533,nine
1816,1.0,1.0,1.0,149.5348614,1.51428165,4363.93137513,nine
1817,1.0,1.0,1.0,139.1888614,1.36124998,3415.75707748,nine
1818,1.0,1.0,1.0,143.2988614,1.43278582,4600.99164877,nine
1819,1.0,1.0,1.0,128.4698614,1.40429778,3095.0575273,nine
1820,1.0,1.0,1.0,134.9208614,1.55901769,3429.91743911,nine
1821,1.0,1.0,1.0,150.8748614,1.7024405,4716.15830577,nine
1822,1.0,1.0,1.0,131.7788614,1.4213884,3017.26903742,nine
1823,1.0,1.0,1.0,133.8208614,1.40007623,3309.14741841,nine
1824,1.0,1.0,1.0,133.6888614,1.41633887,3347.2783197,nine
1825,1.0,1.0,1.0,157.6808614,1.58961946,5287.67761181,nine
1826,1.0,1.0,1.0,147.8548614,1.42392473,3669.32072214,nine
1827,1.0,1.0,1.0,128.7758614,1.36718467,2948.40160065,nine
1828,1.0,1.0,1.0,142.5888614,1.61934016,4173.60813214,nine
1829,1.0,1.0,1.0,133.8128614,1.43599822,3300.49915797,nine
1830,1.0,1.0,1.0,151.7428614,1.60309246,5137.84818962,nine
1831,1.0,1.0,1.0,133.6228614,1.33687952,3103.29714343,nine
1832,1.0,1.0,1.0,171.5168614,1.62457617,6554.3449456,nine
1833,1.0,1.0,1.0,139.0968614,1.4502967,3412.50086163,nine
1834,1.0,1.0,1.0,134.4328614,1.36222755,3336.49621124,nine
1835,1.0,1.0,1.0,137.9888614,1.41385378,3551.97245726,nine
1836,1.0,1.0,1.0,153.5628614,1.6455635,4823.13261738,nine
1837,1.0,1.0,1.0,138.0888614,1.46502154,3653.94389523,nine
1838,1.0,1.0,1.0,162.2868614,1.57395839,5573.32435337,nine
1839,1.0,1.0,1.0,148.6988614,1.58319407,4722.32116447,nine
1840,1.0,1.0,1.0,145.8808614,1.63179211,4727.12767387,nine
1841,1.0,1.0,1.0,137.7588614,1.43243758,3896.59535858,nine
1842,1.0,1.0,1.0,129.5368614,1.28157246,3024.62992784,nine
1843,1.0,1.0,1.0,141.8108614,1.49086498,3927.74501603,nine
1844,1.0,1.0,1.0,141.4868614,1.40586513,3506.94392807,nine
1845,1.0,1.0,1.0,135.0288614,1.41466194,3033.30714023,nine
1846,1.0,2.0,2.0,159.5988614,1.60895529,5502.82720887,nine
1847,1.0,1.0,1.0,136.2528614,1.45901906,3523.05006057,nine
1848,1.0,1.0,1.0,144.8048614,1.53627337,4127.36785739,nine
1849,1.0,1.0,1.0,162.7908614,1.70551713,5963.33720493,nine
1850,1.0,1.0,1.0,133.1268614,1.33697184,2968.13187325,nine
1851,1.0,1.0,1.0,142.9928614,1.44062648,4567.22010516,nine
1852,1.0,1.0,1.0,161.2028614,1.66942096,5656.88277755,nine
1853,1.0,2.0,1.0,139.8508614,1.4581583,3524.81650366,nine
1854,1.0,1.0,1.0,140.2148614,1.38978175,3632.04157742,nine
1855,1.0,1.0,1.0,137.0388614,1.37888338,3360.46849403,nine
1856,0.0,3.0,1.0,180.3408614,1.97426373,10788.4083974,nine
1857,1.0,1.0,1.0,129.3308614,1.29150411,2478.48767402,nine
1858,1.0,1.0,1.0,138.8408614,1.47613486,3995.81206803,nine
1859,1.0,1.0,1.0,134.9708614,1.42891341,3370.49744682,nine
1860,1.0,1.0,1.0,134.7968614,1.34022251,3433.30540507,nine
1861,1.0,1.0,1.0,129.8268614,1.35271915,2943.22982148,nine
1862,1.0,1.0,1.0,144.9948614,1.58255732,4458.55737099,nine
1863,1.0,1.0,1.0,130.8948614,1.48533163,3634.47421939,nine
1864,1.0,1.0,1.0,153.0828614,1.54921299,5036.12071079,nine
1865,1.0,1.0,1.0,135.7728614,1.43740405,3501.14466772,nine
1866,1.0,1.0,1.0,128.1808614,1.30308544,2349.58260413,nine
1867,1.0,1.0,1.0,138.2708614,1.49799681,4050.59044813,nine
1868,1.0,1.0,1.0,137.6088614,1.43282595,3886.52541399,nine
1869,1.0,1.0,1.0,141.5288614,1.5355598,3979.06929035,nine
1870,1.0,1.0,1.0,177.4708614,1.76232239,6732.36147467,nine
1871,1.0,1.0,1.0,140.4948614,1.44622392,3752.24638582,nine
1872,1.0,1.0,1.0,157.7708614,1.50116153,5613.3150985,nine
1873,1.0,1.0,1.0,133.3588614,1.37003378,3378.03488451,nine
1874,1.0,1.0,1.0,145.6628614,1.51462457,3993.68569875,nine
1875,1.0,1.0,1.0,130.3808614,1.48673376,3279.72721077,nine
1876,1.0,1.0,1.0,156.9528614,1.68554271,5663.02416935,nine
1877,1.0,1.0,1.0,136.8888614,1.41004362,3564.51291623,nine
1878,1.0,1.0,1.0,136.7908614,1.38433641,3384.28945986,nine
1879,1.0,1.0,1.0,141.9828614,1.50103561,3979.94990023,nine
1880,1.0,1.0,1.0,150.4288614,1.51073307,4752.26734605,nine
1881,1.0,1.0,1.0,138.2618614,1.46997902,3464.45337998,nine
1882,1.0,1.0,1.0,130.2148614,1.31778667,2707.9953274,nine
1883,1.0,1.0,1.0,134.6728614,1.34065608,2783.46355729,nine
1884,1.0,1.0,1.0,123.2368614,1.40070069,2867.35651487,nine
1885,1.0,1.0,1.0,164.8008614,1.58343745,5914.60486408,nine
1886,1.0,1.0,1.0,154.8848614,1.45157654,4985.37701844,nine
1887,1.0,1.0,1.0,141.4628614,1.42794667,3822.6186301,nine
1888,1.0,1.0,1.0,131.5968614,1.33868202,3078.47781712,nine
1889,1.0,1.0,1.0,134.1448614,1.46413418,3608.45275311,nine
1890,1.0,1.0,1.0,141.3468614,1.40100191,3372.37219392,nine
1891,1.0,1.0,1.0,138.4608614,1.41126221,3502.29950982,nine
1892,1.0,1.0,1.0,133.9208614,1.56462053,3808.02131663,nine
1893,1.0,1.0,1.0,146.3508614,1.56377391,4257.20242481,nine
1894,1.0,1.0,1.0,136.9888614,1.41295889,3650.41682253,nine
1895,1.0,1.0,1.0,142.0168614,1.47872341,4026.33835559,nine
1896,1.0,1.0,1.0,155.0088614,1.65391432,5159.22849324,nine
1897,1.0,1.0,1.0,140.2648614,1.51071276,4096.72040869,nine
1898,1.0,1.0,1.0,132.5228614,1.48941457,3423.61798064,nine
1899,1.0,1.0,1.0,139.8508614,1.53563586,4077.83686036,nine
1900,1.0,1.0,1.0,148.1288614,1.68498948,4755.58507784,nine
1901,1.0,1.0,1.0,133.5648614,1.42920617,3456.27060873,nine
1902,1.0,1.0,1.0,130.5788614,1.44148907,3346.08393158,nine
1903,1.0,1.0,1.0,135.0708614,1.43707381,3605.52797655,nine
1904,1.0,1.0,1.0,138.5768614,1.44290507,3575.01636406,nine
1905,1.0,1.0,1.0,143.7368614,1.3731089,3940.94315675,nine
1906,1.0,1.0,1.0,137.9308614,1.35301858,3194.79834919,nine
1907,0.0,3.0,1.0,186.3128614,1.95060617,11687.23976618,nine
1908,1.0,1.0,1.0,135.3268614,1.37573161,2986.02659506,nine
1909,1.0,1.0,1.0,133.8128614,1.55537559,3787.03556031,nine
1910,1.0,1.0,1.0,131.9108614,1.34013465,2746.5139267,nine
1911,1.0,1.0,1.0,135.1028614,1.46475598,3662.65305109,nine
1912,1.0,1.0,1.0,130.7028614,1.44285794,3076.35813106,nine
1913,1.0,1.0,1.0,138.7248614,1.51639468,3861.44976225,nine
1914,1.0,1.0,1.0,142.3728614,1.53903581,4074.16566155,nine
1915,1.0,1.0,1.0,130.8528614,1.43034624,3260.08948999,nine
1916,1.0,1.0,1.0,140.6108614,1.54750212,4022.35417426,nine
1917,1.0,1.0,1.0,132.4728614,1.41956528,3442.71895672,nine
1918,1.0,1.0,1.0,151.1628614,1.54274267,4900.63251141,nine
1919,1.0,1.0,1.0,135.5748614,1.4373337,4073.64498836,nine
1920,1.0,1.0,1.0,140.4038614,1.63060254,3943.38056624,nine
1921,1.0,1.0,1.0,150.3608614,1.50339582,4641.7236044,nine
1922,1.0,1.0,1.0,143.0268614,1.61388531,4249.8857926,nine
1923,1.0,1.0,1.0,138.9068614,1.38108633,3649.43149165,nine
1924,1.0,1.0,1.0,141.9748614,1.46831777,3893.0388589,nine
1925,1.0,1.0,1.0,144.9948614,1.58493175,4479.01038962,nine
1926,1.0,1.0,1.0,141.2568614,1.56657965,4140.39526435,nine
1927,1.0,1.0,1.0,145.8628614,1.36702261,4350.23617458,nine
1928,1.0,1.0,1.0,159.3588614,1.61584912,5586.4822634,nine
1929,1.0,1.0,1.0,148.4508614,1.62392874,4380.41853474,nine
1930,1.0,1.0,1.0,135.1688614,1.53881899,3747.21926173,nine
1931,1.0,2.0,2.0,149.8908614,1.65976986,4528.5788619,nine
1932,1.0,1.0,1.0,133.3828614,1.53482146,3755.5495319,nine
1933,1.0,1.0,1.0,133.5648614,1.34908708,3301.98982923,nine
1934,1.0,1.0,1.0,138.6508614,1.42063672,3690.07942579,nine
1935,1.0,1.0,1.0,128.2308614,1.30955987,2741.03901,nine
1936,1.0,1.0,1.0,161.5008614,1.57379406,5848.7558663,nine
1937,1.0,1.0,1.0,144.5148614,1.56564297,3954.63772771,nine
1938,1.0,1.0,1.0,142.0988614,1.50649966,3962.68766034,nine
1939,1.0,1.0,1.0,149.6348614,1.54236423,4258.51180153,nine
1940,1.0,1.0,1.0,135.9548614,1.41656929,3366.19369442,nine
1941,1.0,1.0,1.0,130.9268614,1.23732838,2435.214416,nine
1942,1.0,1.0,1.0,144.7128614,1.46924272,4203.44581191,nine
1943,1.0,1.0,1.0,135.7228614,1.48024982,3505.50150001,nine
1944,1.0,1.0,1.0,137.2208614,1.50904525,3737.86499584,nine
1945,0.0,2.0,0.0,177.7528614,1.94886912,9450.66631764,nine
1946,1.0,1.0,1.0,138.5588614,1.4826443,3905.88349701,nine
1947,1.0,1.0,1.0,134.6888614,1.33831772,3260.97243004,nine
